Latitude,Longitude,OBJECTID,DOO_ID,REF_ID_EN,REF_ID_FR,BIKE_PARKING,BUILDING_DESC_EN_1,BUILDING_DESC_EN_2,BUILDING_DESC_EN_3,BUILDING_DESC_EN_4,BUILDING_DESC_FR_1,BUILDING_DESC_FR_2,BUILDING_DESC_FR_3,BUILDING_DESC_FR_4,BUILDING_FEATURES_EN,BUILDING_FEATURES_FR,BUILDING_NAME_EN,BUILDING_NAME_FR,BUILDING_URL_EN,BUILDING_URL_FR,CATEGORY_EN,CATEGORY_FR,FULL_ADDRESS_EN,FULL_ADDRESS_FR,CITY,IMAGE,MAIN_URL_EN,MAIN_URL_FR,NEW,NR,FAMILY_FRIENDLY,DISABLED_ACCESS,FREE_PARKING_NEARBY,METERED_PAID_PARKING_NEARBY,OCTRANSPO_NEARBY,PARTICIPANT,PUBLIC_WASHROOM,SHUTTLE,SAT_CLOSING_TIME,SAT_START_TIME,SUN_CLOSING_TIME,SUN_START_TIME,NOTES,GLOBALID,GUIDEDTOURS,CANADA150
-75.683404240015449,45.226540748549972,312,0,33,91,yes / oui,"Built in 1867, the year of Canada’s Confederation, by M.K. Dickinson, founder of the village of Manotick, this 150-year-old house was the residence, from 1870 to 1972 of the Dickinson, Spratt and Watson families, owner/operators of the grist mill across ",the square. The house was visited by Sir John A. Macdonald during the 1887 General Election. ,,,"Construite en 1867, l’année de la Confédération du Canada, par M.K. Dickinson, fondateur du village de Manotick, cette maison vieille de 150 ans a été la résidence (de 1870 à 1972) des familles Dickinson, Spratt et Watson, propriétaires et exploitants du", moulin à grain situé de l’autre côté de la place publique. Sir John A. Macdonald a visité la maison pendant l’élection générale de 1887. ,,,,,Dickinson House,Maison Dickinson,http://www.rideautownshiphistory.org/dickinsonhouse/,http://www.rideautownshiphistory.org/dickinsonhouse/,"9 - Museums, Archives and Historic Sites",,"1127 Mill St., Manotick","1127, rue Mill, Manotick", ,/include/doors/Dickinson_House.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,no / non,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{B8BE3792-07D9-4C9E-9861-67B5C3EFB42B},yes / oui,yes/oui
-75.826476042504865,45.351204385385053,313,0,76,111,yes / oui,"Established in 1979, the Nepean Sailing Club is a family-oriented, volunteer based organization dedicated to promoting and encouraging active participation by its members and the general public in the sport of sailing and recreational boating. Griffiths ",Rankin Cook Architects won an architectural award in 1990 for the design of the main clubhouse. ,,,"Fondé en 1979, le Nepean Sailing Club est un organisme bénévole destiné aux familles qui fait la promotion des sports de voile et de la navigation de plaisance et encourage ses membres et le public à participer activement à ces activités. Le cabinet d'ar",chitectes Griffiths Rankin Cook Architects a par ailleurs reçu un prix d'architecture en 1990 pour la conception du pavillon principal. ,,,,,Nepean Sailing Club,Nepean Sailing Club,http://www.nsc.ca,http://www.nsc.ca,6 - Sports and Leisure buildings,,3259 Carling Ave.,"3259, avenue Carling", ,/include/doors/Nepean Sailing Club.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,no / non,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{D8AB17F7-62AA-4BE1-AB3D-13A7572E4448},yes / oui,
-76.055898140270557,45.349692463287447,314,0,19,17,yes / oui,"In 1960, NATO and the Canadian Department of National Defence built this satellite communications (SATCOM) station. Supporting a 68-ft. diameter metal space frame radar dome on its roof, it provides environmental protection for the 50-ft. diameter SATCOM"," antenna it houses. The antenna provided satellite communications between all NATO countries until 1999. It is now headquarters for the Canadian Space Services Ltd., CSS Wind Inc., and Rocky Mountain Equipment Ltd. ",,,"En 1960, l’OTAN et le ministère de la Défense nationale du Canada ont construit cette station de télécommunications par satellite (SATCOM). Son toit est muni d’un radôme, structure spatiale en métal d’un diamètre de 20,7 m (68 pi), qui protège des intemp","éries l’antenne SATCOM d’un diamètre de 15,2 m (50 pi) qu’il abrite. Cette antenne a assuré les télécommunications par satellite entre tous les pays de l’OTAN jusqu’en 1999. Depuis, le bâtiment sert de siège social à Canadian Space Services Inc., CSS Win","d Inc., et Rocky Mountain Equipment Ltd. ",,,,Canadian Space Services,Canadian Space Services ,https://canspace.com/,https://canspace.com/,8 - Business and/or Foundations,,2336 Craig's Side Rd.,"2336, rue Craig's Side, Carp", ,/include/doors/Canadian Space Services.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,no / non,Y,yes / oui,no / non,,,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{F927BDA1-D801-4137-80D5-1824FB162DA1},yes / oui,
-75.761267541744843,45.388419405001272,315,0,68,83,yes / oui,"In the 19th century there were many fine houses in Ontario, but few were graced with walled gardens, and fewer still have survived. The walled garden at Maplelawn is a rare example and is also exceptionally well preserved. About 125 species of plants, mo","st of them perennials, are still thriving there. ",,,"Au XIXe siècle, l’Ontario comptait une multitude de belles maisons, mais peu d’entre elles étaient dotées d’un jardin fermé, et encore moins ont survécu au passage du temps. Le jardin de Maplelawn en est un exemple; d’ailleurs, il a été superbement conse","rvé. Environ 125 espèces de plantes, la plupart vivaces, y poussent encore. ",,,,,Maplelawn Historic Garden,Jardin historique de Maplelawn,http://ncc-ccn.gc.ca/places-to-visit/parks-paths-and-parkways/maplelawn-garden,http://ncc-ccn.gc.ca/places-to-visit/parks-paths-and-parkways/maplelawn-garden,"9 - Museums, Archives and Historic Sites",,529 Richmond Rd. ,"529, chemin Richmond", ,/include/doors/Maplelawn.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,no / non,no / non,,,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{B0861D31-1BA6-4E85-B17F-609E59FAC694},no / non,
-75.761945884768707,45.388253527666663,316,0,123,94,no / non,"A Georgian style estate, Thomson Hall was built between 1831 and 1833 by William Thomson. A private residence until 1989, it has been occupied by The Keg Manor since 1999. To the east of the house, a walled garden dating back to 1833 served as a vegetabl",e garden for the families who lived there.  It is now open to the public and cared for by the Friends of Maplelawn. ,,,"Le manoir Thomson est un bâtiment de style géorgien construit pour William Thomson de 1831 à 1833. Il a servi de résidence privée jusqu’en 1989, et est occupé par le restaurant Keg Manor depuis 1999. À l’est, un jardin fermé datant de 1833 a servi de pot",ager aux familles qui vivaient au manoir. Le jardin est maintenant ouvert au public et entretenu par les Amis du jardin de Maplelawn. ,,,,,Thomson Hall o/a The Keg Manor,Manoir Thomson ou Keg Manor,https://www.kegsteakhouse.com/locations/keg-manor/?,https://www.kegsteakhouse.com/locations/keg-manor/?,8 - Business and/or Foundations,,529 Richmond Rd. ,"529, chemin Richmond", ,/include/doors/Keg Manor.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,yes / oui,yes / oui,Y,yes / oui,no / non,,,2019-06-02T19:00:00.000Z,2019-06-02T14:00:00.000Z,,{A2EDA0BF-D703-4C41-95A7-D6F3778AC9DF},no / non,
-75.685952861986095,45.44441742560236,317,0,97,121,yes / oui,"Rideau Hall, with its buildings and beautiful grounds, is a national historic site and has been the official residence of the Governor General since 1867. It has been a stage for Canadian history for nearly 200 years. Visit the staterooms and learn about", the history and role of the Governor General. ,,,"Rideau Hall, avec ses édifices et son magnifique parc, est un lieu historique national qui sert de résidence officielle aux gouverneurs généraux depuis 1867. L’histoire du Canada s’y déroule depuis près de 200 ans. Les visiteurs pourront voir les salles ",de cérémonies et en apprendre un peu plus sur l’histoire et le rôle du gouverneur général. ,,,,,Rideau Hall,Rideau Hall,https://www.gg.ca,https://www.gg.ca,2 - Government buildings,,1 Sussex Dr. ,"1, promenade Sussex", ,/include/doors/rideau_hall.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{84AF534E-1698-4466-881E-FDBE2790FB4D},yes / oui,yes/oui
-75.630628120953673,45.359741124181419,323,0,106,33,yes / oui,"The spiritual centre is a unique, non-denominational place of worship. Sathya Sai Baba’s life message is to ""love all, serve all"" and ""help ever, hurt never"", strongly promoting the Unity of Faiths as depicted through symbols and messages on the centre’s"," pillar. Designed by M. David Blakely, the 19,000 sq ft building was completed in 1997. ",,,"Ce centre spirituel est un lieu de culte non confessionnel. Le message de Sathya Sai Baba, « aimez et servez votre prochain » et « aidez toujours, ne blessez jamais », appuie fortement le concept d’unité des religions illustré par les symboles et les mes","sages du pilier principal. Conçu par M. David Blakely, l’édifice de 19 000 pieds carrés a ouvert ses portes en 1997. ",,,,,Sri Sathya Sai Baba Spiritual Centre of Ottawa Carleton,Centre spirituel Sri Sathya Sai Baba d'Ottawa-Carleton,http://www.sathyasaiottawa.org/,http://www.sathyasaiottawa.org/,0 - Religious buildings,,1694 Hunt Club Rd. (Entrance from Sable Ridge Dr.),1694 Chemin Hunt Club , ,/include/doors/Sai centre.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{0CD7301A-E6B0-40A3-8AA5-F59DDDBCC962},yes / oui,
-75.691438461997834,45.432129835133907,325,0,12,38,yes / oui,"Explore behind the scenes of the Billings Estate National Historic Site artefact collection, listen to the stories these treasures tell, and learn how the City of Ottawa cares for historic artefacts. Experience pieces from the past first hand by investig",ating an object and seeing what secrets you can unlock! ,,,"Visitez les coulisses de la collection d’artefacts du Lieu historique national du domaine Billings, écoutez ce que nous racontent ses trésors et découvrez comment la Ville d’Ottawa prend soin des artefacts historiques. Examinez de près un objet du passé ",et voyez quels secrets vous pouvez découvrir! ,,,,,Billings Estate Artefact Collection Storage,Collection d'artéfacts du domaine Billings,https://ottawa.ca/museums,https://ottawa.ca/museums,"9 - Museums, Archives and Historic Sites",,172 Guigues St.,"172, rue Guigues", ,/include/doors/Billings_Collections.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{733DB4CF-07F2-4707-B118-F6F5EF7BA9F9},yes / oui,yes/oui
-75.693161505272926,45.420712759921081,326,0,45,60,yes / oui,"(Sunday church service from 10:30 to 11:45 a.m.)
Designed by James Mather in the Gothic Revival style, the cornerstone of the church was laid in July 26, 1877 by then PM Alexander Mackenzie who was a regular worshipper. The church was designated a civic ","historic building in 1985. The sanctuary features interesting stained glass windows - one with an Ottawa Valley theme. Open for Sunday worship June 2. 
",,,"La pierre angulaire de cette église conçue par James Mather dans un style néo-gothique a été posée le 26 juillet 1877 par Alexander Mackenzie, alors premier ministre et fervent pratiquant. L’église a été désignée bâtiment historique municipal en 1985. Le"," sanctuaire abrite de nombreux vitraux dignes d’intérêt, notamment un qui représente la vallée de l’Outaouais. Ouverte lors du culte le dimanche 2 juin. ",,,,,First Baptist Church Ottawa ,Église First Baptist ,http://firstbaptistottawa.ca/,http://firstbaptistottawa.ca/,0 - Religious buildings,,140 Laurier Ave. West,"140, avenue Laurier Ouest", ,/include/doors/First Baptist Church.JPG,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,no / non,yes / oui,no / non,yes / oui,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{02B7ECD9-61E8-4B0C-B734-6CB5D3926D2A},yes / oui,yes/oui
-75.741475324009201,45.349143349380697,328,0,75,103,yes / oui,"The Nepean Museum is a space where kids and families can learn and explore together. The exhibition gallery has been completely renovated in 2019 to showcase Nepean’s history. The new exhibition includes new panels, artefacts and hands-on interactives. T",here is also a window into collections storage so visitors can have a look behind the scenes. ,,,Le Musée de Nepean est un endroit que les enfants et les familles peuvent découvrir ensemble. La salle d’exposition a été entièrement rénovée en 2019 pour présenter l’histoire de Nepean. On peut voir dans le cadre de la nouvelle exposition de nouveaux pa,"nneaux, artéfacts et éléments interactifs. De plus, l’aire d’entreposage des collections est vitrée, ce qui permet aux visiteurs de voir ce qui se passe dans les coulisses. ",,,,,Nepean Museum,Musée de Nepean,http://ottawa.ca/museums,http://ottawa.ca/museums,"9 - Museums, Archives and Historic Sites",,16 Rowley Ave. ,"16, avenue Rowley", ,/include/doors/nepean museum.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{66660BBA-844E-41F6-9B3E-2FE0FE3D2694},yes / oui,yes/oui
-75.686725903610593,45.388720481012179,333,0,91,115,yes / oui,"The Ottawa Tennis and Lawn Bowling Club is one of Canada’s largest and oldest tennis clubs. Celebrating its 137th year, the OTLBC has been in its current location for almost 100 years. Located on 5 acres on the Rideau River, the OTLBC has 18 clay tennis ","courts, 12 beach volleyball courts, an outdoor pool and a new, local restaurant. We invite you to explore our serene setting and historic clubhouse. ",,,"L’Ottawa Tennis and Lawn Bowling Club figure parmi les plus grands et les plus anciens clubs de tennis du Canada. Installé au même endroit depuis près de 100 ans, il célèbre cette année son 137e anniversaire. La propriété de cinq acres donnant sur la riv","ière Rideau comprend 18 courts de tennis en terre battue, douze terrains de volleyball de plage, une piscine extérieure et un nouveau restaurant local. Nous vous invitons à visiter notre domaine paisible et notre pavillon historique. ",,,,,Ottawa Tennis and Lawn Bowling Clubhouse,Ottawa Tennis and Lawn Bowling Club,http://www.otlbc.com,http://www.otlbc.com,6 - Sports and Leisure buildings,,176 Cameron Ave.,"176, avenue Cameron", ,/include/doors/OttawaTennis-LawnClub.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,no / non,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{F3FF58EC-1036-4075-A868-5202BE3A4C52},no / non,
-75.694705609533344,45.426627921099033,334,0,30,50,yes / oui,"Built in Modified Norman style and designed by David Ewart, Connaught opened in 1915 and was named after the Duke of Connaught, third son of Queen Victoria and Governor General of Canada 1911to 1916. Designated as a Classified federal heritage building, ","primarily for its architectural significance, the structure is considered to be the “Crown Jewel” of the Canada Revenue Agency. Access is limited to the Mackenzie lobby area and the 8th floor executive boardroom. ",,,"Conçu par David Ewart dans un style normand modifié, le bâtiment, ouvert en 1915, a été baptisé en l’honneur du duc de Connaught, troisième fils de la reine Victoria et gouverneur général du Canada de 1911 à 1916. L’édifice Connaught a été désigné édific","e fédéral du patrimoine « classé », principalement pour sa valeur architecturale. On dit que ce bâtiment est le « joyau » de l’Agence du revenu du Canada. Le public n’a accès qu’au hall d’entrée de l’avenue Mackenzie et à la salle de conférence de la hau",te direction au 8e étage. ,,,,Connaught Building,Édifice Connaught,https://www.canada.ca/en/revenue-agency.html,https://www.canada.ca/en/revenue-agency.html,2 - Government buildings,,555 MacKenzie Ave.,"555, avenue MacKenzie", ,/include/doors/Connaught Building.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,no / non,no / non,yes / oui,Y,no / non,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{ADDD0641-0788-4DF2-81BE-C94BF058FEFB},yes / oui,yes/oui
-75.75996053432894,45.389594445943452,338,0,99,130,yes / oui,"Rogers tv and tv Rogers invite you to stop by on Saturday, June 2, from 10 a.m. to 4 p.m. Come visit our studios and discover the fascinating world of television, volunteer programming, program proposals, etc. This is an event not to be missed! ",,,,"TV Rogers et Rogers TV vous invitent le samedi 2 juin de 10 h à 16 h. Visitez nos studios et découvrez le monde passionnant de la télévision, le programme de bénévolat, la proposition d’émission, etc. C’est un rendez-vous à ne pas manquer! ",,,,,,Rogers tv ,tv Rogers ,http://www.rogerstv.com,http://www.rogerstv.com,3 - Functional buildings,,475 Richmond Rd.,"475, chemin Richmond", ,/include/doors/Rogers TV building 2.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{4B8E53F1-60CD-475C-91B9-6B9692C759A4},yes / oui,
-76.033621708871792,45.343414869545725,343,0,22,88,yes / oui,"The original lodge was built in 1904, but was destroyed by the great fire in Carp in 1920. The current building was originally the old Presbyterian Church located in Carp and was purchased to replace the lodge lost in the fire. Accentuated by original st","ained glass windows, it has been the Village of Carp’s Masonic Lodge since 1925. The lodge’s interior features beautiful oak furniture used by a military Masonic Lodge in France during WWI. ",,,"La loge originale, construite en 1904, a été détruite par le grand incendie qui a ravagé Carp en 1920. À l’origine, le bâtiment actuel abritait l'ancienne église presbytérienne de Carp. Il a été acheté pour remplacer la loge devastée par les flammes. Dep","uis 1925, il fait office de loge maçonnique du village de Carp. Mise en valeur par ses vitraux d’origine, la loge est pourvue d’un superbe mobilier en chêne utilisé durant la Première Guerre mondiale par une loge maçonnique militaire française. ",,,,,Carleton Masonic Lodge 465 A.F.A.M.,Loge maçonnique Carleton no 465 M.A.F.A.,http://carletonlodge465.com/,http://carletonlodge465.com/,10 - Other,,3704 Carp Rd.,"3704, chemin Carp", ,/include/doors/Carleton Lodge.JPG,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,no / non,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{906E4226-EE89-4855-9D13-2B5400534D01},yes / oui,
-75.802059834879131,45.349037360997897,345,0,44,92,no / non,"Fairfields Heritage House, a 19th century Gothic revival farmhouse, was the first heritage property designated by the former municipality of Nepean. Five generations of the Bell family lived in the home, and it was from here that they became successful i","n their farming, law and political endeavours. Photography permitted. Guided tours available. ",,,"La Maison historique Fairfields, une maison de ferme du XIXe siècle construite dans le style néo-gothique, a été la première maison historique désignée par l’ancienne municipalité de Nepean. Cinq générations de la famille Bell y ont vécu, et c’est là qu’","est né le succès de la famille dans les secteurs agricole, juridique et politique. La prise de photographies est autorisée. Des visites guidées seront offertes. ",,,,,Fairfields Heritage House,Maison historique Fairfields,http://ottawa.ca/museums,http://ottawa.ca/museums,"9 - Museums, Archives and Historic Sites",,3080 Richmond Rd.,"3080, chemin Richmond", ,/include/doors/Fairfields.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,no / non,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{0A7B325C-E45D-4272-8C66-2BC4C26E30FE},yes / oui,
-75.736326599415548,45.363750759134788,347,0,101,107,yes / oui,"Visit the Scouts Canada National Museum to view impressive collections focusing on contributions Scouting has made to Canada’s heritage, while helping develop youth into valued Canadian citizens. See new and updated displays, including the reactivated Am","ateur Radio Station (VE3SHQ) that will be on-air June 1 and 2, contacting Amateur Radio Stations across North America. Come join the fun. ",,,"Visitez le Musée national de Scouts Canada pour admirer ses impressionnantes collections axées sur les contributions du scoutisme au patrimoine du Canada, tout en aidant les jeunes à devenir des citoyens canadiens valorisés. Découvrez les expositions nou","velles et mises à jour, dont la station de radio amateur (VE3SHQ) remise en fonction qui sera « en ondes » les 1er et 2 juin pour contacter d’autres stations de radio amateur en Amérique du Nord. Venez-vous y amuser! ",,,,,Scouts Canada National Museum,Musée national de Scouts Canada,http://boy.scouts.ca/ca/scouts-canada-national-museum,http://boy.scouts.ca/ca/scouts-canada-national-museum,"9 - Museums, Archives and Historic Sites",,1345 Baseline Rd.,"1345, chemin Baseline", ,/include/doors/Scouts HQ.JPG,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{42707196-14DA-48CF-9EF8-66748BCA73CC},yes / oui,yes/oui
-75.59974100877325,45.330156063327358,348,0,111,57,yes / oui,"St. James is a frame historic rural Anglican church built in 1860. Well known for its Christmas lighting display, it also features a Horwood stained glass window circa 1880. On Sunday, June 2nd at 10:30 a.m., the public is invited to bring pets and lawn ",chairs for a Blessing of the Animals Service. Refreshments will be served throughout the weekend. The Gloucester Historical Society and Museum is next door and also open. ,,,"L’église historique St. James, construite en 1860, est un exemple type d’église anglicane rurale. Bien connue pour ses décorations lumineuses de Noël, l’église est également munie d’une fenêtre aux vitraux Horwood datant des années 1880. Le dimanche 2 ju","in, à 10 h 30, les gens sont invités à apporter leurs animaux de compagnie et des chaises de jardin pour prendre part à un service de bénédiction des animaux. Des rafraîchissements seront servis tout au long de la fin de semaine. La Société historique de"," Gloucester et le Musée de Gloucester, situés juste à côté de l’église, seront aussi ouverts. ",,,,St. James Anglican Church Leitrim,Église anglicane St. James de Leitrim,http://www.saintjamesleitrim.com/index.shtml,http://www.saintjamesleitrim.com/index.shtml,0 - Religious buildings,,4540 Bank St. (at Leitrim) ,"4540, rue Bank (à Leitrim)", ,/include/doors/St. James Leitrim.JPG,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,no / non,yes / oui,no / non,yes / oui,Y,yes / oui,no / non,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,2019-06-02T20:00:00.000Z,2019-06-02T14:00:00.000Z,,{DF1A96FA-AFD5-4C6F-B7DF-04AB2FCDE747},yes / oui,
-75.753303930038712,45.390748323669079,349,0,131,89,no / non,"Originally built in 1924 and situated in the heart of Westboro, the doors of the Westboro Masonic Hall have only been opened to the public for the past six years. Escorted tours of both the beautiful Victorian Banquet Hall and the Masonic Lodge Room will"," be conducted, with Masons from the various lodges explaining things to visitors.  ",,,"Construite en 1924 et située au cœur de Westboro, ce n’est que depuis six ans que la Loge maçonnique Westboro ouvre ses portes au public. Des visites guidées de la salle de réception de style victorien et de la salle de la loge maçonnique sont offertes a",ux visiteurs par des maçons provenant de diverses loges. ,,,,,Westboro Masonic Hall,Loge maçonnique Westboro,"http;//www.WestboroMasonicHall.ca","http;//www.WestboroMasonicHall.ca",10 - Other,,430 Churchill Ave. North,"430, avenue Churchill", ,/include/doors/westboro masonichall.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,no / non,no / non,yes / oui,no / non,yes / oui,Y,no / non,no / non,2019-06-01T20:00:00.000Z,2019-06-01T13:00:00.000Z,,,,{5671A8C7-C768-481A-B963-E8D5AC48AE61},yes / oui,
-75.689703141447723,45.427565799521453,350,0,7,12,no / non,"Originally built in 1923 as Larocque’s Department Store, Mercury Court was renovated and expanded by Barry Padolsky Associates Inc. Architects from 1989 to 1993; it is now home to this architectural firm. Features include the “Flying Mercury” weathervane",", which adorned the Sun Life Building at Bank and Sparks Streets until 1949. ",,,"Construit en 1923 en tant que grand magasin Larocque, Mercury Court a été rénové et agrandi par les architectes Barry Padolsky Associates Inc., de 1989 à 1993; ce bâtiment abrite maintenant ce cabinet d’architectes. Ses caractéristiques incluent la girou","ette « Mercure volant », qui a orné l’immeuble de la Sun Life à l’angle des rues Bank et Sparks jusqu’en 1949. ",,,,,"Barry Padolsky Associates Inc. Architects, Mercury Court Building","Barry Padolsky Associates Inc. Architects, édifice Mercury Court ",http://padolsky-architects.com/,http://padolsky-architects.com/,8 - Business and/or Foundations,,"377 Dalhousie St., Suite 202","377, rue Dalhousie, bureau 202", ,/include/doors/barrypadolsky.jpg,https://ottawa.ca/en/residents/arts-heritage-and-culture/museums-and-historic-sites/doors-open-ottawa,https://ottawa.ca/fr/residents/arts-culture-et-patrimoine/musees-et-lieux-historiques/portes-ouvertes-ottawa,no / non,,yes / oui,yes / oui,no / non,yes / oui,yes / oui,Y,yes / oui,yes / oui,2019-06-01T20:00:00.000Z,2019-06-01T14:00:00.000Z,,,,{32D7F81C-9F28-410E-98FC-82AAAC3C780A},no / non,
